4256 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/rMATs/colleen-hind-ctrl-KO-mm9-frstrand/', 'cbcl.ics.uci.edu > public_dat...', ' Index of /public_data/shilab/forColleen/rMATs/colleen-hind-ctrl-KO-mm9-frstrand...', 'Index of /public_data/shilab/forColleen/rMATs/colleen-hind-ctrl-KO-mm9-frstrand\n\n\nIndex of /public_data/shilab/forColleen/rMATs/colleen-hind-ctrl-KO-mm9-frstrand\n Parent Directory\n ASEvents/\n MATS_output/\n SAMPLE_1/\n SAMPLE_2/\n commands.RNASeq-MATS.R...']
4257 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-KO-cort/summaries/489_KO-cort_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4258 ['https://cbcl.ics.uci.edu/public_data/shilab/RNAseq_elmira_09072016/MAJIQ/MAJIQ-DELTAPSI/voila_dpsi_293wt_cfim25ko/summaries/13_293WT_CFIM25KO.deltapsi_quantify_deltapsi.html', 'cbcl.ics.uci.edu > public_dat...', 'LSV ΔΨ Gene Summary', 'More in 293WT | More in CFIM25KO →← More in 293WT | More in CFIM25KO →t|1e0|2e0|3e0|4e1.ENSG00000117335:207943386-207943707:target.Go to GFF3 LSV definition"/></a>\n\n← More in 293WT | More in CFIM25KO →← More in 293WT | More in CFIM25KO →s|1e0|2e1.ENS...']
4259 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-KO-cort/summaries/313_KO-cort_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4260 ['https://cbcl.ics.uci.edu/doku.php/software/arem?rev=1366172115', 'cbcl.ics.uci.edu > doku.php', '\n    software:arem – Machine Learning and Bioinformatics Lab  ', 'AREM takes the classic peak calling algorithm used in MACS 1.A probabilistic model assigns reads to regions that are more likely to be peaks (having higher enrichment).For additional information,RECOMB 2011 (D Newkirk,J Biesinger,...']
4261 ['https://cbcl.ics.uci.edu/public_data/shilab/RNAseq_elmira_09072016/MAJIQ/MAJIQ-DELTAPSI/voila_dpsi_293twt_cfim25ko/summaries/43_293TWT_CFIM25KO.deltapsi_quantify_deltapsi.html', 'cbcl.ics.uci.edu > public_dat...', 'LSV ΔΨ Gene Summary', 'More in 293TWT | More in CFIM25KO →← More in 293TWT | More in CFIM25KO →s|1e1.ENSG00000198464:52803647-52803737:source.Go to GFF3 LSV definition"/></a>\n\n← More in 293TWT | More in CFIM25KO →← More in 293TWT | More in CFIM25KO →s|1e1.ENSG00000198498:1...']
4262 ['https://cbcl.ics.uci.edu/public_data/shilab/PASseq_elmira_08232016/Gene-Analysis/DEGList_Minus_VS_Plus_filteredlogfc_fdr.txt', 'cbcl.ics.uci.edu > public_dat...', 'Symbols",FC",', 'Symbols",FC",CPM",F",PValue",...']
4263 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-KO-hind/summaries/324_KO-hind_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4264 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-Wt-hind/summaries/435_Wt-hind_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4265 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-KO-cort/summaries/42_KO-cort_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4266 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-KO-hind/summaries/458_KO-hind_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4267 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-Wt-hind/summaries/34_Wt-hind_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4268 ['https://cbcl.ics.uci.edu/doku.php/teaching/cs295w11/start?rev=1490813369', 'cbcl.ics.uci.edu > doku.php', ' \n    teaching:cs295w11:start...', 'This is an old revision of the document!Instructor: Xiaohui Xie\n * Meeting information: TT 3:30-4:50pm    Room: ICS 180 \n * Office hours: TT after class\n\n * multivariate calculus and linear algebra\n\nThis course will focus on formulating and solving c...']
4269 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-Wt-cort/summaries/84_Wt-cort_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4270 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-KO-hind/summaries/15_KO-hind_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4271 ['https://cbcl.ics.uci.edu/public_data/shilab/ChIPseq_elmira_08272016/homer-motifs/P4-promoters-motifs/homerResults/motif22.similar.html', 'cbcl.ics.uci.edu > public_dat...', 'motif22', []]
4272 ['https://cbcl.ics.uci.edu/public_data/shilab/RNAseq_elmira_09072016/DE_Genes_RSEM/', 'cbcl.ics.uci.edu > public_dat...', 'Index of /public_data/shilab/RNAseq_elmira_09072016/DE_Genes_RSEM', 'Index of /public_data/shilab/RNAseq_elmira_09072016/DE_Genes_RSEM\n\n\nIndex of /public_data/shilab/RNAseq_elmira_09072016/DE_Genes_RSEM\n Parent Directory\n for-hela.Apache/2.CentOS) OpenSSL/1.SVN/1.Server at cbcl....']
4273 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-KO-cort/summaries/473_KO-cort_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4274 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-Wt-cort/summaries/140_Wt-cort_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4275 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-KO-cort/summaries/315_KO-cort_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4276 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-Wt-hind/summaries/360_Wt-hind_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4277 ['https://cbcl.ics.uci.edu/public_data/shilab/ChIP-seq-20151002/bwFiles-not-input-deducted/', 'cbcl.ics.uci.edu > public_dat...', ' Index of /public_data/shilab/ChIP-seq-20151002/bwFiles-not-input-deducted...', 'Index of /public_data/shilab/ChIP-seq-20151002/bwFiles-not-input-deducted\n\n\nIndex of /public_data/shilab/ChIP-seq-20151002/bwFiles-not-input-deducted\n Parent Directory\n P01.Normalized.P02.Normalized.P03....']
4278 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-Wt-hind/summaries/392_Wt-hind_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4279 ['https://cbcl.ics.uci.edu/doku.php/software/sgd', 'cbcl.ics.uci.edu > doku.php', '\n    software:sgd – Machine Learning and Bioinformatics Lab  ', 'This program is a free software associated with the paper:\n\nParameter inference for discretely observed stochastic kinetic models using stochastic gradient descent\n\nYuanfeng Wang,Scott Christley,Eric Mjolsness and Xiaohui Xie\nBMC Systems Biology 2010...']
4280 ['https://cbcl.ics.uci.edu/public_data/FactorNet/Hepg2_Haib_localmean_lstm_120_predicts/Hsmm/', 'cbcl.ics.uci.edu > public_dat...', ' Index of /public_data/FactorNet/Hepg2_Haib_localmean_lstm_120_predicts/Hsmm...', 'Index of /public_data/FactorNet/Hepg2_Haib_localmean_lstm_120_predicts/Hsmm\n\n\nIndex of /public_data/FactorNet/Hepg2_Haib_localmean_lstm_120_predicts/Hsmm\n Parent Directory\n Atf3V0416101.Bhlhe40V0416101.Cebpbsc150V0416101.Cebpdsc636V0416101.Ctcfsc5916...']
4281 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/rMATs/', 'cbcl.ics.uci.edu > public_dat...', 'Index of /public_data/shilab/forColleen/rMATs', 'Index of /public_data/shilab/forColleen/rMATs\n\n\nIndex of /public_data/shilab/forColleen/rMATs\n Parent Directory\n colleen-cort-ctrl-KO-mm9-frstrand/\n colleen-cort-ctrl-KO-mm9/\n colleen-hind-ctrl-KO-mm9-frstrand/\n colleen-hind-ctrl-KO-mm9/\n\nApache/2.Ce...']
4282 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-Wt-cort/summaries/421_Wt-cort_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4283 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-KO-cort/summaries/172_KO-cort_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4284 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-Wt-cort/summaries/416_Wt-cort_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4285 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/rMATs/colleen-cort-ctrl-KO-mm9/log.RNASeq-MATS.2017-05-23%2010:58:06.580742.txt', 'cbcl.ics.uci.edu > public_dat...', 'MATS version: 3.Start the program with [RNASeq-MATS.', 'MATS version: 3.Start the program with [RNASeq-MATS.Projects/PolyA/embryonicpenn/fixed-data/paired/Wt1-cort1-paired.Projects/PolyA/embryonicpenn/fixed-data/paired/Wt1-cort2-paired.Projects/PolyA/embryonicpenn/fixed-data/paired/Wt2-cort1-paired....']
4286 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-Wt-hind/summaries/79_Wt-hind_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4287 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-KO-hind/summaries/265_KO-hind_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4288 ['https://cbcl.ics.uci.edu/public_data/shilab/RNAseq_elmira_09072016/MAJIQ/MAJIQ-DELTAPSI/voila_dpsi_293twt_cfim59ko/summaries/35_293TWT_CFIM59KO.deltapsi_quantify_deltapsi.html', 'cbcl.ics.uci.edu > public_dat...', 'LSV ΔΨ Gene Summary', 'More in 293TWT | More in CFIM59KO →← More in 293TWT | More in CFIM59KO →s|1e1.ENSG00000171824:11137066-11137500:target.Go to GFF3 LSV definition"/></a>\n\n← More in 293TWT | More in CFIM59KO →← More in 293TWT | More in CFIM59KO →t|1e1.ENSG00000172590:2...']
4289 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-KO-hind/summaries/164_KO-hind_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4290 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-Wt-cort/summaries/83_Wt-cort_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4291 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/rMATs/colleen-hind-ctrl-KO-mm9/ASEvents/fromGTF.novelEvents.MXE.txt', 'cbcl.ics.uci.edu > public_dat...', None, []]
4292 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-KO-cort/summaries/96_KO-cort_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4293 ['https://cbcl.ics.uci.edu/doku.php/software/sgd?rev=1361488481', 'cbcl.ics.uci.edu > doku.php', '\n    software:sgd – Machine Learning and Bioinformatics Lab  ', 'This is an old revision of the document!This program is a free software associated with the paper: \n\nThe code is implemented with Matlab(version 2008a),Download SGD\n\n(Copyright @ Yuanfeng Wang) \n\nOpen and run the file “main_sgd” in the fold using mat...']
4294 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-KO-hind/summaries/144_KO-hind_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4295 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-Wt-cort/summaries/192_Wt-cort_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4296 ['https://cbcl.ics.uci.edu/public_data/shilab/RNAseq_elmira_09072016/MAJIQ/MAJIQ-DELTAPSI/voila_dpsi_293twt_cfim59ko/', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV ΔΨ Summary', 'More in 293TWT | More in CFIM59KO →← More in 293TWT | More in CFIM59KO →s|1e1....']
4297 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-KO-cort/summaries/245_KO-cort_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4298 ['https://cbcl.ics.uci.edu/public_data/shilab/RNAseq_elmira_09072016/MAJIQ/MAJIQ-DELTAPSI/voila_dpsi_293twt_cfim25ko/summaries/31_293TWT_CFIM25KO.deltapsi_quantify_deltapsi.html', 'cbcl.ics.uci.edu > public_dat...', 'LSV ΔΨ Gene Summary', 'More in 293TWT | More in CFIM25KO →← More in 293TWT | More in CFIM25KO →s|1e1.ENSG00000164897:150779851-150779995:target.Go to GFF3 LSV definition"/></a>\n\ns|1e1.ENSG00000164897:150780521-150780633:target.Go to GFF3 LSV definition"/></a>\n\nt|1e1....']
4299 ['https://cbcl.ics.uci.edu/public_data/shilab/RNAseq_elmira_09072016/MAJIQ/MAJIQ-DELTAPSI/voila_dpsi_293twt_cfim59ko/summaries/6_293TWT_CFIM59KO.deltapsi_quantify_deltapsi.html', 'cbcl.ics.uci.edu > public_dat...', 'LSV ΔΨ Gene Summary', 'More in 293TWT | More in CFIM59KO →← More in 293TWT | More in CFIM59KO →s|1e1.ENSG00000090621:40029905-40030214:target.Go to GFF3 LSV definition"/></a>\n\n← More in 293TWT | More in CFIM59KO →← More in 293TWT | More in CFIM59KO →s|1e0|2e1.ENSG000000908...']
4300 ['https://cbcl.ics.uci.edu/public_data/shilab/ChIPseq_elmira_08272016/homer-motifs/P2-peaks-motifs/knownResults.html', 'cbcl.ics.uci.edu > public_dat...', 'P2-motifs-2 - Homer Known Motif Enrichment Results', 'P2-motifs-2 - Homer Known Motif Enrichment Results\n\nHomer Known Motif Enrichment Results (P2-motifs-2)\nHomer de novo Motif Results\nGene Ontology Enrichment Results\nKnown Motif Enrichment Results (txt file)\nTotal Target Sequences = 16417,Total Backgro...']
4301 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-Wt-cort/summaries/51_Wt-cort_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4302 ['https://cbcl.ics.uci.edu/public_data/shilab/ChIPseq_elmira_08272016/homer-motifs/P4-peaks-motifs/homerResults/motif8.info.html', 'cbcl.ics.uci.edu > public_dat...', 'Motif 8', []]
4303 ['https://cbcl.ics.uci.edu/public_data/shilab/ChIPseq_elmira_08272016/homer-motifs/P2-promoters-motifs/seq.autonorm.tsv', 'cbcl.ics.uci.edu > public_dat...', ' Oligo\tTargetCounts\tBackgroundCounts\tNormalizationFactor\nA\t21.C\t28....', 'Oligo\tTargetCounts\tBackgroundCounts\tNormalizationFactor\nA\t21.C\t28.G\t28.T\t21.AA\t5....']
4304 ['https://cbcl.ics.uci.edu/public_data/shilab/ChIPseq_elmira_08272016/homer-motifs/P2-peaks-motifs/homerMotifs.motifs5', 'cbcl.ics.uci.edu > public_dat...', 'TGACG\t1-TGACG\t5.T:9132.', 'TGACG\t1-TGACG\t5.T:9132.B:9136.P:1e-1064\tTpos:201.Tstd:90....']
4305 ['https://cbcl.ics.uci.edu/public_data/shilab/RNAseq_elmira_09072016/MAJIQ/MAJIQ-DELTAPSI/voila_dpsi_293twt_cfim68ko/summaries/26_293TWT_CFIM68KO.deltapsi_quantify_deltapsi.html', 'cbcl.ics.uci.edu > public_dat...', 'LSV ΔΨ Gene Summary', 'More in 293TWT | More in CFIM68KO →← More in 293TWT | More in CFIM68KO →t|1e1.ENSG00000145439:169908741-169911479:source.Go to GFF3 LSV definition"/></a>\n\n← More in 293TWT | More in CFIM68KO →← More in 293TWT | More in CFIM68KO →t|1e1.ENSG00000145604...']
4306 ['https://cbcl.ics.uci.edu/doku.php/publications?rev=1493006869', 'cbcl.ics.uci.edu > doku.php', '\n    publications – Machine Learning and Bioinformatics Lab  ', 'This is an old revision of the document!HLA class I binding prediction via convolutional neural networks\n\nVang YS and Xie X\n\nBioinformatics,Foxh1 Occupies cis-Regulatory Modules Prior to Dynamic Transcription Factor Interactions Controlling the Mesen...']
4307 ['https://cbcl.ics.uci.edu/doku.php?id=teaching:cs285s14:math_227c_scribe_notes_signup', 'cbcl.ics.uci.edu > doku.php?i...', ' \n    teaching:cs285s14:math_227c_scribe_notes_signup...', 'Sorry,You are currently not logged in!Enter your authentication credentials below to log in.You need to have cookies enabled to log in.Forgotten your password?...']
4308 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-Wt-cort/summaries/360_Wt-cort_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4309 ['https://cbcl.ics.uci.edu/public_data/shilab/RNAseq_elmira_09072016/MAJIQ/MAJIQ-DELTAPSI/voila_dpsi_293wt_cfim25ko/summaries/16_293WT_CFIM25KO.deltapsi_quantify_deltapsi.html', 'cbcl.ics.uci.edu > public_dat...', 'LSV ΔΨ Gene Summary', 'More in 293WT | More in CFIM25KO →← More in 293WT | More in CFIM25KO →t|1e0|2e1.ENSG00000130511:18542455-18542516:target.Go to GFF3 LSV definition"/></a>\n\n← More in 293WT | More in CFIM25KO →← More in 293WT | More in CFIM25KO →t|1e1.ENSG00000130731:6...']
4310 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-Wt-cort/summaries/176_Wt-cort_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4311 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-KO-cort/summaries/359_KO-cort_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4312 ['https://cbcl.ics.uci.edu/public_data/shilab/ChIPSeqData/Batch3/', 'cbcl.ics.uci.edu > public_dat...', 'Index of /public_data/shilab/ChIPSeqData/Batch3', 'Index of /public_data/shilab/ChIPSeqData/Batch3\n\n\nIndex of /public_data/shilab/ChIPSeqData/Batch3\n Parent Directory\n Bams/\n Bigwigs/\n\nApache/2.CentOS) OpenSSL/1.SVN/1.Server at cbcl....']
4313 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-KO-hind/summaries/147_KO-hind_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4314 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-Wt-hind/summaries/207_Wt-hind_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4315 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-Wt-cort/summaries/201_Wt-cort_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4316 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-KO-cort/summaries/347_KO-cort_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4317 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-Wt-hind/summaries/409_Wt-hind_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4318 ['https://cbcl.ics.uci.edu/doku.php/start?rev=1396651047', 'cbcl.ics.uci.edu > doku.php', '\n    start – Machine Learning and Bioinformatics Lab  ', 'This is an old revision of the document!Welcome to the lab for Computational Biology and Computational Learning at  School of Information and Computer Sciences of  University of California,Irvine!Our lab studies a broad range of problems in machine l...']
4319 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-Wt-hind/summaries/30_Wt-hind_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4320 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-Wt-hind/summaries/322_Wt-hind_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4321 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-KO-cort/summaries/390_KO-cort_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4322 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-KO-cort/summaries/416_KO-cort_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4323 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-Wt-hind/summaries/216_Wt-hind_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4324 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-Wt-cort/summaries/21_Wt-cort_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4325 ['https://cbcl.ics.uci.edu/public_data/shilab/CLIP_elmira_10062016/normalized-plot-round1/', 'cbcl.ics.uci.edu > public_dat...', ' Index of /public_data/shilab/CLIP_elmira_10062016/normalized-plot-round1...', 'Index of /public_data/shilab/CLIP_elmira_10062016/normalized-plot-round1\n\n\nIndex of /public_data/shilab/CLIP_elmira_10062016/normalized-plot-round1\n Parent Directory\n cfi59-nontarget.Apache/2.CentOS) OpenSSL/1.SVN/1.Server at cbcl....']
4326 ['https://cbcl.ics.uci.edu/public_data/shilab/RNAseq_elmira_09072016/MAJIQ/MAJIQ-DELTAPSI/voila_dpsi_293twt_cfim59ko/summaries/12_293TWT_CFIM59KO.deltapsi_quantify_deltapsi.html', 'cbcl.ics.uci.edu > public_dat...', 'LSV ΔΨ Gene Summary', 'More in 293TWT | More in CFIM59KO →← More in 293TWT | More in CFIM59KO →t|1e1.ENSG00000112787:133144067-133144112:target.Go to GFF3 LSV definition"/></a>\n\n← More in 293TWT | More in CFIM59KO →← More in 293TWT | More in CFIM59KO →t|1e1.ENSG00000112992...']
4327 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-KO-hind/summaries/407_KO-hind_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4328 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-Wt-cort/summaries/240_Wt-cort_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4329 ['https://cbcl.ics.uci.edu/public_data/shilab/PASseq_elmira_08232016/APA-Analysis-Round4/15pct_CFI68_vscntrl_significantApAlogFCList.txt', 'cbcl.ics.uci.edu > public_dat...', ' GENES\tIDs\tTRANSCRIPT\tTYPES\tCOORDS\t293T\tCFI68-1\tCFI68-2\t293T_PCT\tCFI68-1_PCT\tCFI68-2_PCT\tlogFC\tApA.F\tP....', 'GENES\tIDs\tTRANSCRIPT\tTYPES\tCOORDS\t293T\tCFI68-1\tCFI68-2\t293T_PCT\tCFI68-1_PCT\tCFI68-2_PCT\tlogFC\tApA.F\tP.FDR\nAARS\tAARS\tENSG00000090861.LastExon\tchr16-70284133\t57\t103\t109\t0.AASDHPPT\tAASDHPPT\tENST00000278618....']
4330 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-KO-hind/summaries/316_KO-hind_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4331 ['https://cbcl.ics.uci.edu/public_data/shilab/Yeo-hnRNP-CLIP/', 'cbcl.ics.uci.edu > public_dat...', 'Index of /public_data/shilab/Yeo-hnRNP-CLIP', 'Index of /public_data/shilab/Yeo-hnRNP-CLIP\n\n\nIndex of /public_data/shilab/Yeo-hnRNP-CLIP\n Parent Directory\n GSM859978_hnRNPA1_293T_CLIPseq_1.GSM859979_hnRNPA1_293T_CLIPseq_2.GSM859980_hnRNPA1_293T_CLIPseq_3.GSM859981_hnRNPA1_293T_CLIPseq_4.GSM859982...']
4332 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-Wt-hind/summaries/48_Wt-hind_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4333 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-KO-hind/summaries/317_KO-hind_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4334 ['https://cbcl.ics.uci.edu/public_data/shilab/forAmber/rMats-HCT116-DMSO-5uM/SAMPLE_1/REP_1/_STARgenome/', 'cbcl.ics.uci.edu > public_dat...', ' Index of /public_data/shilab/forAmber/rMats-HCT116-DMSO-5uM/SAMPLE_1/REP_1/_STARgenome...', 'Index of /public_data/shilab/forAmber/rMats-HCT116-DMSO-5uM/SAMPLE_1/REP_1/_STARgenome\n\n\nIndex of /public_data/shilab/forAmber/rMats-HCT116-DMSO-5uM/SAMPLE_1/REP_1/_STARgenome\n Parent Directory\n exonGeTrInfo.Info.Info.Info.List....']
4335 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/', 'cbcl.ics.uci.edu > public_dat...', 'Index of /public_data/shilab/forColleen', 'Index of /public_data/shilab/forColleen\n\n\nIndex of /public_data/shilab/forColleen\n Parent Directory\n MAJIQ/\n rMATs/\n\nApache/2.CentOS) OpenSSL/1.SVN/1.Server at cbcl....']
4336 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-KO-hind/summaries/424_KO-hind_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4337 ['https://cbcl.ics.uci.edu/public_data/shilab/forColleen/MAJIQ/voila-Wt-cort/summaries/172_Wt-cort_psigroup_psi.html', 'cbcl.ics.uci.edu > public_dat...', 'MAJIQ LSV Gene Summary', []]
4338 ['https://cbcl.ics.uci.edu/public_data/FactorNet/Hepg2_Haib_localmean_lstm_120_predicts/Hepg2/', 'cbcl.ics.uci.edu > public_dat...', ' Index of /public_data/FactorNet/Hepg2_Haib_localmean_lstm_120_predicts/Hepg2...', 'Index of /public_data/FactorNet/Hepg2_Haib_localmean_lstm_120_predicts/Hepg2\n\n\nIndex of /public_data/FactorNet/Hepg2_Haib_localmean_lstm_120_predicts/Hepg2\n Parent Directory\n Atf3V0416101.Bhlhe40V0416101.Cebpbsc150V0416101.Cebpdsc636V0416101.Ctcfsc59...']
